scientific_name;genus;country_id;locality;ddlat;ddlong;recorded_by;colnum_full;col_day;col_month;col_year;det_by;det_date;institute;herbarium_code;orig_bc;specificEpithet;species_author;collector_id;prefix;sufix;col_date;det_day;det_month;det_year;country;continent;coordinate_id;barcode;colnum;specific_epithet;orig_recby;orig_detby;to_check;to_check_det
Xylopia fusca Maingay ex Hook.f. & Thomson;Xylopia;ID;Bajoeng lintjir (Palembang).;-2.05;103.683333;Boschproefstation;Boschproefstation E 341 ;;;;"Johnson DM; Murray NA";<NA>;<NA>;Botany;WAG.1971008;0;0;0;Boschproefstation;;0;;;;0;0;0;WAG1971008;341;fusca;Boschproefstation;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Cananga odorata (Lam.) Hook.f. & Thomson;Cananga;ID;Kaliandak;-5.0;105.0;Unknown;Unknown  8001 ;15;3;1925;Beumée JGB;<NA>;<NA>;Botany;U.1062874;0;0;0;Unknown;;0;;;;0;0;0;U1062874;8001;odorata;Unknown;Beumée JGB;detby_problem;Beumée JGB
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;"S. Kloët, along the Krung (-River) Lembang; c. 20 km upstream, E. of Kandang.";3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19687 ";5;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.4345983;0;0;0;Wilde;;0;;;;0;0;0;L4345983;19687;biglandulosa;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Friesodielsia obtusifolia (Elmer) Steenis;Friesodielsia;ID;Central Halmahera. Weda Bay. Doromesmesan. Forest patches along main road.;0.489333;127.908944;Merello, MC;"Merello, MC; Mahroji, R; Loha, D  3565 ";12;12;2012;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3968418;0;0;0;Merello;;0;;;;0;0;0;L3968418;3565;obtusifolia;"Merello MC; Mahroji R; Loha D";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai. Camp 5.;0.677361;128.010694;Haris, I;"Haris, I; Mahroji, R; Loha, D; Yani, A  109 ";7;1;2014;Arias Guerrero S;<NA>;<NA>;Botany;L.3967676;0;0;0;Haris;;0;;;;0;0;0;L3967676;109;;"Haris I; Mahroji R; Loha D; Yani A";Arias Guerrero S;detby_problem; S
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Uni-uni forest.;0.487806;127.939194;Bangun, TJF;"Bangun, TJF; Mahroji, R; Loha, D  168 ";24;11;2012;"Johnson DM; Sahroni D";<NA>;<NA>;Botany;L.3967704;0;0;0;Bangun;;0;;;;0;0;0;L3967704;168;;"Bangun TJF; Mahroji R; Loha D";"Johnson DM; Sahroni D";detby_problem;"Johnson DM; Sahroni D"
Maasia glauca (Hassk.) Mols, Kessler & Rogstad;Maasia;ID;Central Halmahera. Weda Bay. Loy Poloy.;0.521056;127.906278;Lasut, SA;"Lasut, SA; Haris, I; Fabanyo, B  47 ";16;2;2013;"Johnson DM; Kessler PJA";<NA>;<NA>;Botany;L.3967687;0;0;0;Lasut;;0;;;;0;0;0;L3967687;47;glauca;"Lasut SA; Haris I; Fabanyo B";"Johnson DM; Kessler PJA";detby_problem;"Johnson DM; Kessler PJA"
Cyathocalyx biovulatus Boerl.;Drepananthus;ID;East Halmahera. Weda Bay. NE of Tofu Blewen camp.;0.804444;128.020556;Callmander, MW;"Callmander, MW; Fabanyo, B; Mahroji, R  1135 ";5;2;2013;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3968415;0;0;0;Callmander;;0;;;;0;0;0;L3968415;1135;biovulatus;"Callmander MW; Fabanyo B; Mahroji R";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Ake Sake.;0.480833;127.997361;Merello, MC;"Merello, MC; Bangun, TJF; Mahroji, R; Fabanyo, B; Loha, D  3323 ";20;10;2012;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3967681;0;0;0;Merello;;0;;;;0;0;0;L3967681;3323;;"Merello MC; Bangun TJF; Mahroji R; Fabanyo B; Loha D";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Friesodielsia biglandulosa (Blume) Steenis;Friesodielsia;ID;"S. Kloët, along the Krung (-River) Lembang; c. 20 km upstream, E. of Kandang.";3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19687 ";5;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.4266456;0;0;0;Wilde;;0;;;;0;0;0;L4266456;19687;biglandulosa;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Cyathocalyx biovulatus Boerl.;Drepananthus;ID;Central Halmahera. Weda Bay. Road to Bukit Limber KM 8.;0.519389;127.9985;Merello, MC;"Merello, MC; Fabanyo, B; Loha, D; Mahroji, R  3375 ";24;10;2012;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3968413;0;0;0;Merello;;0;;;;0;0;0;L3968413;3375;biovulatus;"Merello MC; Fabanyo B; Loha D; Mahroji R";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Xylopia L.;Xylopia;ID;Central Halmahera. Weda Bay. Sake West.;0.49425;127.961056;Bangun, TJF;"Bangun, TJF; Mahroji, R; Fabanyo, B  747 ";14;6;2013;"Kessler PJA; Rachman IA";<NA>;<NA>;Botany;L.3968398;0;0;0;Bangun;;0;;;;0;0;0;L3968398;747;;"Bangun TJF; Mahroji R; Fabanyo B";"Kessler PJA; Rachman IA";detby_problem;"; Rachman IA"
Phaeanthus ebracteolatus (C.Presl) Merr.;Phaeanthus;ID;Central Halmahera. Weda Bay. Ake Jira, south.;0.613639;127.916444;Mahroji, R;"Mahroji, R; Gushilman, I; Fabanyo, B; Lasut, SA  156 ";22;12;2012;"Johnson DM; Kessler PJA";<NA>;<NA>;Botany;L.3967683;0;0;0;Mahroji;;0;;;;0;0;0;L3967683;156;ophthalmicus;"Mahroji R; Gushilman I; Fabanyo B; Lasut SA";"Johnson DM; Kessler PJA";detby_problem;"Johnson DM; Kessler PJA"
Maasia Mols, Kessler & Rogstad;Maasia;ID;Central Halmahera. Weda Bay. Ake Jira. Along trail to camp 5.;0.611611;127.921139;Andriamahefarivo, LD;"Andriamahefarivo, LD; Arifiani, D; Razakamalala, R; Fabanyo, B  132 ";18;12;2012;"Johnson DM; Kessler PJA";<NA>;<NA>;Botany;L.3967678;0;0;0;Andriamahefarivo;;0;;;;0;0;0;L3967678;132;;"Andriamahefarivo LD; Arifiani D; Razakamalala R; Fabanyo B";"Johnson DM; Kessler PJA";detby_problem;"Johnson DM; Kessler PJA"
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Ake Jira, south.;0.613639;127.916444;Mahroji, R;"Mahroji, R; Gushilman, I; Fabanyo, B; Lasut, SA  158 ";22;12;2012;"Johnson DM; Arifiani D";<NA>;<NA>;Botany;L.3967705;0;0;0;Mahroji;;0;;;;0;0;0;L3967705;158;;"Mahroji R; Gushilman I; Fabanyo B; Lasut SA";"Johnson DM; Arifiani D";detby_problem;"Johnson DM; Arifiani D"
Uvaria L.;Uvaria;ID;Central Halmahera. Weda Bay. Ake Sake.;0.480833;127.997361;Merello, MC;"Merello, MC; Bangun, TJF; Mahroji, R; Fabanyo, B; Loha, D  3323 ";20;10;2012;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3967682;0;0;0;Merello;;0;;;;0;0;0;L3967682;3323;;"Merello MC; Bangun TJF; Mahroji R; Fabanyo B; Loha D";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Meiogyne cylindrocarpa (Burck) Heusden;Meiogyne;ID;Central Halmahera. Weda Bay. Loy Poloy.;0.5195;127.907139;Lasut, SA;"Lasut, SA; Haris, I; Fabanyo, B  49 ";16;2;2013;"Johnson DM; Kessler PJA";<NA>;<NA>;Botany;L.3967686;0;0;0;Lasut;;0;;;;0;0;0;L3967686;49;cylindrocarpa;"Lasut SA; Haris I; Fabanyo B";"Johnson DM; Kessler PJA";detby_problem;"Johnson DM; Kessler PJA"
Xylopia L.;Xylopia;ID;East Halmahera. Weda Bay. Kao Rahai.;0.666861;127.976667;Bangun, TJF;"Bangun, TJF; Andriamahefarivo, LD; Razakamalala, R; Lasut, SA; Yani, A  374 ";10;12;2012;"Johnson DM; Sahroni D";<NA>;<NA>;Botany;L.3968410;0;0;0;Bangun;;0;;;;0;0;0;L3968410;374;;"Bangun TJF; Andriamahefarivo LD; Razakamalala R; Lasut SA; Yani A";"Johnson DM; Sahroni D";detby_problem;"Johnson DM; Sahroni D"
Cyathocalyx biovulatus Boerl.;Drepananthus;ID;Central Halmahera. Weda Bay. Road to Bukit Limber KM 8.;0.519389;127.9985;Merello, MC;"Merello, MC; Fabanyo, B; Loha, D; Mahroji, R  3375 ";24;10;2012;"Johnson DM; Rachman IA";<NA>;<NA>;Botany;L.3968414;0;0;0;Merello;;0;;;;0;0;0;L3968414;3375;biovulatus;"Merello MC; Fabanyo B; Loha D; Mahroji R";"Johnson DM; Rachman IA";detby_problem;"Johnson DM; Rachman IA"
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;Wanariset, Rintus Baru. Plot number 315.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z W 1007 ";29;1;1992;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775263;0;0;0;Ambriansyah;;0;;;;0;0;0;L1775263;1007;ngii;"Ambriansyah; Arifin Z";"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Xylopia sumatrana (Miq.) D.M.Johnson & N.A.Murray;Unona;ID;Meratus 5230 area, PT. ITCI Kenangan, Balikpapan.;-1.083333;116.7;Ambriansyah;Ambriansyah AA 611 ;27;9;1992;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775463;0;0;0;Ambriansyah;;0;;;;0;0;0;L1775463;611;sumatrana;Ambriansyah;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;Bukit Bankirai, 20 km West of Samboja.;-1.016667;116.866667;Slik, JWF;Slik, JWF BB/S 381 ;21;12;2001;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775149;0;0;0;Slik;;0;;;;0;0;0;L1775149;381;heterotricha;Slik JWF;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  154 ;15;4;1978;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775290;0;0;0;Leighton;;0;;;;0;0;0;L1775290;154;ngii;Leighton M;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Xylopia ngii D.M.Johnson & N.A.Murray;Xylopia;ID;Wanariset, Rintus Baru. Plot number 315.;-0.983333;116.933333;Ambriansyah;"Ambriansyah; Arifin, Z W 1007 ";29;1;1992;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775262;0;0;0;Ambriansyah;;0;;;;0;0;0;L1775262;1007;ngii;"Ambriansyah; Arifin Z";"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Xylopia malayana Hook.f. & Thomson;Xylopia;ID;Sumatra, afd. Simaloer;2.58;96.08;Achmad;Achmad  871 ;23;1;1919;Bakhuizen van den Brink Sr RC;<NA>;<NA>;Botany;L.1775343;0;0;0;Achmad;;0;;;;0;0;0;L1775343;871;malayana;Achmad;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Xylopia heterotricha D.M.Johnson & N.A.Murray;Xylopia;ID;near Gunung Meratus, Orang Utan Release site.;-0.957556;116.325;Slik, JWF;Slik, JWF MEPRI/ 4874 ;14;1;2005;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1775301;0;0;0;Slik;;0;;;;0;0;0;L1775301;4874;heterotricha;Slik JWF;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.683333;112.75;Nooteboom, HP;Nooteboom, HP  4719 ;20;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767556;0;0;0;Nooteboom;;0;;;;0;0;0;L1767556;4719;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, KTC Tumbang Sah Km 96 Katingau river.;-1.25;113.166667;Wiriadinata, H;Wiriadinata, H  3523 ;3;2;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767577;0;0;0;Wiriadinata;;0;;;;0;0;0;L1767577;3523;rumphii;Wiriadinata H;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;2km E of Djaro Dam, 10km NE of Muara Uja Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  984 ;22;11;1971;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767129;0;0;0;Vogel;;0;;;;0;0;0;L1767129;984;microtus;Vogel EF de;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Batu Badinging, KCT, 47 km.;-1.25;113.833333;Veldkamp, JF;Veldkamp, JF  8524 ;4;2;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767539;0;0;0;Veldkamp;;0;;;;0;0;0;L1767539;8524;rumphii;Veldkamp JF;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Stelechocarpus burahol (Blume) Hook.f. & Thomson;Stelechocarpus;ID;Kloet nature reserve, S. Kloet, along the Krung (=river) Lembang/vicinity of Pucuk Lembang.;3.083333;97.416667;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  19866 ";10;7;1985;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1770276;0;0;0;Wilde;;0;;;;0;0;0;L1770276;19866;burahol;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;flatland at base of Mt. Ilas Mapulu.;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  13987 ;21;9;1957;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766262;0;0;0;Kostermans;;0;1;7;1999;0;0;0;L1766262;13987;creaghii;Kostermans AJGH;Leonardía AAP;detby_problem;Leonardía AAP
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Gunung Leuser NR, Atjeh, North Sumatra, southern part of the reserves, Alas river valley, near the mouth of the Renun river, c. 50km S of Kutacane;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18936 ";20;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767633;0;0;0;Wilde;;0;;;;0;0;0;L1767633;18936;rumphii;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.683333;112.75;Nooteboom, HP;Nooteboom, HP  4719 ;20;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767557;0;0;0;Nooteboom;;0;;;;0;0;0;L1767557;4719;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Uvaria L.;Uvaria;ID;Palabuan Ratu;-6.983333;106.55;Unknown;Unknown  s.n. ;;;;Bakhuizen van den Brink Sr RC;1954-11-01T00:00:00;<NA>;Botany;L.1768442;0;0;0;Unknown;;0;1;11;1954;0;0;0;L1768442;nan;;Unknown;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Polyalthia microtus Miq.;Polyalthia;ID;borneo, Loa lempong, Blajan river, Samarinda;-0.5;117.15;Nedi;Nedi  753 ;21;3;1955;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767130;0;0;0;Nedi;;0;;;;0;0;0;L1767130;753;microtus;Nedi;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia microtus Miq.;Polyalthia;ID;Borneo, Loa Djanan, West of Samarinda;-0.583333;117.083333;Kostermans, AJGH;Kostermans, AJGH  6543 ;19;4;1952;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767211;0;0;0;Kostermans;;0;;;;0;0;0;L1767211;6543;microtus;Kostermans AJGH;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Tumbang Tapi.;-1.016667;113.0;Veldkamp, JF;Veldkamp, JF  8347 ;21;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767536;0;0;0;Veldkamp;;0;;;;0;0;0;L1767536;8347;rumphii;Veldkamp JF;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;E Indon. Borneo, Berau near Tdg. Redeb;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  21736 ;1;11;1963;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767180;0;0;0;Kostermans;;0;;;;0;0;0;L1767180;21736;microtus;Kostermans AJGH;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Uvaria schizocalyx Backer;Uvaria;ID;Penginuman near Gilimanuk, W. Bali.;-8.1806;114.437;Balgooy, MMJ van;Balgooy, MMJ van  5264 ;14;10;1985;Bakhuizen van den Brink Sr RC;<NA>;<NA>;Botany;L.1768670;0;0;0;Balgooy;;0;;;;0;0;0;L1768670;5264;schizocalyx;Balgooy MMJ van;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.683333;112.75;Nooteboom, HP;Nooteboom, HP  4713 ;31;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767579;0;0;0;Nooteboom;;0;;;;0;0;0;L1767579;4713;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  919 ;18;11;1971;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767200;0;0;0;Vogel;;0;;;;0;0;0;L1767200;919;microtus;Vogel EF de;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.75;112.75;Nooteboom, HP;Nooteboom, HP  4330 ;17;12;1982;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767429;0;0;0;Nooteboom;;0;;;;0;0;0;L1767429;4330;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;Borneo, Tanah merah, Lempake, E Kalimantan;-1.066666;117.083333;Maskuri;Maskuri  115 ;10;1;1977;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767168;0;0;0;Maskuri;;0;;;;0;0;0;L1767168;115;microtus;Maskuri;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Central East Borneo, West Koetai, No. 43, Kombeng.;0.5;117.0;Endert, FH;Endert, FH  5142 ;22;11;1925;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766304;0;0;0;Endert;;0;1;7;1999;0;0;0;L1766304;5142;creaghii;Endert FH;Leonardía AAP;detby_problem;Leonardía AAP
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Hort. bogor. cult.;-6.5897;106.7913;Unknown;Unknown  s.n. ;1;1;1859;Bakhuizen van den Brink Sr RC;1954-11-01T00:00:00;<NA>;Botany;L.1767881;0;0;0;Unknown;;0;1;11;1954;0;0;0;L1767881;nan;rumphii;Unknown;Bakhuizen van den Brink Sr RC;detby_problem;Bakhuizen van den Brink Sr RC
Polyalthia microtus Miq.;Polyalthia;ID;east Borneo: Samarinda Distr. Tdg. Bangka, mouth of Mahakam river;-2.25;106.0;Kostermans, AJGH;Kostermans, AJGH  s.n. ;1;1;1957;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767208;0;0;0;Kostermans;;0;;;;0;0;0;L1767208;nan;microtus;Kostermans AJGH;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Indonesia, Java, Kebun Raya Bogor.;-6.583333;106.783333;Kessler, PJA;Kessler, PJA XX.D 116 ;1;1;1999;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766306;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766306;116;creaghii;Kessler PJA;Leonardía AAP;detby_problem;Leonardía AAP
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Gunung Leuser NR, Atjeh, North Sumatra, southern part of the reserves, Alas river valley, near the mouth of the Renun river, c. 50km S of Kutacane;4.0;97.0;Wilde, WJJO de;"Wilde, WJJO de; Wilde-Duyfjes, BEE de  18697 ";15;7;1979;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767646;0;0;0;Wilde;;0;;;;0;0;0;L1767646;18697;rumphii;"Wilde WJJO de; Wilde-Duyfjes BEE de";"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;East Kalimantan, East Kutai Reserve, vicinity of Sengata and Mentoko Rivers.;0.5;117.333333;Leighton, M;Leighton, M  112 ;18;2;1978;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767466;0;0;0;Leighton;;0;;;;0;0;0;L1767466;112;rumphii;Leighton M;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;Djaro Dam, ca 10km NE of Muara Uja, Kalimantan Selatan, Borneo;-1.833333;115.666667;Vogel, EF de;Vogel, EF de  852 ;16;11;1971;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767202;0;0;0;Vogel;;0;;;;0;0;0;L1767202;852;microtus;Vogel EF de;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Road Magalau - Batu Licin.;2.683333;116.083333;Kessler, PJA;"Kessler, PJA; et al.  1605 ";5;11;1996;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766340;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766340;1605;creaghii;"Kessler PJA; et al.";Leonardía AAP;detby_problem;Leonardía AAP
Polyalthia tipuliflora D.M.Johnson;Polyalthia;ID;East Borneo, Berouw, Mt. Ilas Bungaan.;1.75;117.5;Kostermans, AJGH;Kostermans, AJGH  13940 ;18;9;1957;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767989;0;0;0;Kostermans;;0;;;;0;0;0;L1767989;13940;tipuliflora;Kostermans AJGH;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia lateriflora (Blume) Kurz;Polyalthia;ID;Culta in Hort. Bogor sub No. III.G.27. origin: Nusa Kambangan;-7.751111;108.948611;Mukri;Mukri  s.n. ;13;11;1957;"Nedi; Sutrisno";1958-03-01T00:00:00;<NA>;Botany;L.1766853;0;0;0;Mukri;;0;1;3;1958;0;0;0;L1766853;nan;lateriflora;Mukri;"Nedi; Sutrisno";detby_problem;"Nedi; Sutrisno"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Upper Samba river, 60-80 km NNW of Tumbang Samba.;-0.833333;112.833333;Mogea, JP;Mogea, JP  4078 ;11;12;1982;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767469;0;0;0;Mogea;;0;;;;0;0;0;L1767469;4078;rumphii;Mogea JP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Tanjung Bara area, road from Sangatta Baru to Tanjung Bara camp.;0.833333;117.666667;Kessler, PJA;"Kessler, PJA; et al.  1192 ";14;4;1995;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766332;0;0;0;Kessler;;0;1;7;1999;0;0;0;L1766332;1192;creaghii;"Kessler PJA; et al.";Leonardía AAP;detby_problem;Leonardía AAP
Orophea creaghii (Ridl.) Leonardía & Kessler;Orophea;ID;Meraturs Mts., near Muara Uja, Jaro Dam.;-1.833333;115.683333;Vogel, EF de;Vogel, EF de  2247 ;9;3;1972;Leonardía AAP;1999-07-01T00:00:00;<NA>;Botany;L.1766289;0;0;0;Vogel;;0;1;7;1999;0;0;0;L1766289;2247;creaghii;Vogel EF de;Leonardía AAP;detby_problem;Leonardía AAP
Goniothalamus rufus Miq.;Goniothalamus;ID;KTC Camp Buntut Emba, Tumbang Atey;-1.166667;113.166667;Wiriadinata, H;Wiriadinata, H  3450 ;29;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1765420;0;0;0;Wiriadinata;;0;;;;0;0;0;L1765420;3450;rufus;Wiriadinata H;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia microtus Miq.;Polyalthia;ID;E Borneo, Sembodja, Balikpapan;-1.033333;117.033333;Sauveur, EG;Sauveur, EG K 9 ;19;9;1951;"Johnson DM; Murray NA";<NA>;<NA>;Botany;L.1767209;0;0;0;Sauveur;;0;;;;0;0;0;L1767209;9;microtus;Sauveur EG;"Johnson DM; Murray NA";detby_problem;"Johnson DM; Murray NA"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya, Tumbang Tapi.;-1.166667;113.166667;Wiriadinata, H;Wiriadinata, H  3292 ;15;1;1983;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767580;0;0;0;Wiriadinata;;0;;;;0;0;0;L1767580;3292;rumphii;Wiriadinata H;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
Polyalthia rumphii (Blume ex Hensch.) Merr.;Hubera;ID;Borneo, Bukit Raya.;-0.75;112.75;Nooteboom, HP;Nooteboom, HP  4330 ;17;12;1982;"Setten AK van; Heusden ECH van";<NA>;<NA>;Botany;L.1767428;0;0;0;Nooteboom;;0;;;;0;0;0;L1767428;4330;rumphii;Nooteboom HP;"Setten AK van; Heusden ECH van";detby_problem;"Setten AK van; Heusden ECH van"
